thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,print_config.started,print_effect.started,print_config_1.started,print_distance.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
16,16,0,critical,hdw,60.0,4.0,lower,133.0,57.0,55.0,55.0,57.0,133.0,3,0.4913330078125,None,,,,,0,0,0,0,0,16,16,118,45.86173629760742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,55.0,55.0,57.0,133.0,4.0,4.1,-152,-278,0,-14,190,-264,45.83786344528198,45.83839511871338,45.850117683410645,45.86173629760742,46.00471067428589,46.00471067428589,46.00471067428589,46.00471067428589,46.00471067428589,46.00471067428589,46.00471067428589,46.00471067428589,46.00471067428589,46.00471067428589,46.00471067428589,46.37013101577759,3,0.4913330078125,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
17,17,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,0.38730382919311523,None,,,,,0,0,0,0,0,17,17,145,46.39872121810913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.56209943913052,115.9042832853649,103.73891231985073,116.88147488921626,186.27020740585888,59.64663578667699,1.0,1.2,-212,18,0,16,184,13,46.37097215652466,46.371495723724365,46.38720488548279,46.39872121810913,46.53810262680054,46.53810262680054,46.53810262680054,46.53810262680054,46.53810262680054,46.53810262680054,46.53810262680054,46.53810262680054,46.53810262680054,46.53810262680054,46.53810262680054,46.80385994911194,2,0.38730382919311523,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
18,18,0,critical,wdh,45.0,1.0,lower,57.0,133.0,65.0,65.0,133.0,57.0,3,1.1373555660247803,None,,,,,0,0,0,0,0,18,18,72,46.83167624473572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,65.0,65.0,133.0,57.0,1.0,1.1,-675,271,-480,259,-323,274,46.80461812019348,46.805097818374634,46.82023215293884,46.83167624473572,46.971866607666016,46.971866607666016,46.971866607666016,46.971866607666016,46.971866607666016,46.971866607666016,46.971866607666016,46.971866607666016,46.971866607666016,46.971866607666016,46.971866607666016,47.98648118972778,3,1.1373555660247803,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
19,19,0,critical,whd,45.0,1.0,lower,57.0,133.0,133.0,57.0,65.0,65.0,2,1.197282314300537,None,,,,,0,0,0,0,0,19,19,84,48.01149606704712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,65.0,65.0,1.0,1.3,289,-281,480,-253,637,-283,47.98725867271423,47.98768949508667,47.99961543083191,48.01149606704712,48.15508008003235,48.15508008003235,48.15508008003235,48.15508008003235,48.15508008003235,48.15508008003235,48.15508008003235,48.15508008003235,48.15508008003235,48.15508008003235,48.15508008003235,49.222496032714844,2,1.197282314300537,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
20,20,0,critical,wdh,60.0,1.0,upper,125.0,200.0,100.0,100.0,200.0,125.0,1,1.0329086780548096,None,,,,,0,0,0,0,0,20,20,79,49.25025153160095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,100.0,100.0,200.0,125.0,1.0,1.2,-246,14,0,-9,208,-3,49.223432540893555,49.22427678108215,49.238165855407715,49.25025153160095,49.38795852661133,49.38795852661133,49.38795852661133,49.38795852661133,49.38795852661133,49.38795852661133,49.38795852661133,49.38795852661133,49.38795852661133,49.38795852661133,49.38795852661133,50.28683066368103,1,1.0329086780548096,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
21,21,0,critical,whd,60.0,4.0,upper,125.0,200.0,200.0,125.0,100.0,100.0,3,0.791771411895752,None,,,,,0,0,0,0,0,21,21,95,50.31301307678223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,200.0,125.0,100.0,100.0,4.0,4.2,-258,1,0,-270,208,-11,50.28757834434509,50.288907051086426,50.3009934425354,50.31301307678223,50.45541954040527,50.45541954040527,50.45541954040527,50.45541954040527,50.45541954040527,50.45541954040527,50.45541954040527,50.45541954040527,50.45541954040527,50.45541954040527,50.45541954040527,51.12048363685608,3,0.791771411895752,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
22,22,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,0.5201287269592285,None,,,,,0,0,0,0,0,22,22,194,51.14893198013306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.029408059801206,61.98294724140748,63.73954970879308,63.73954970879308,58.82422186733699,58.56745625715346,3.0,3.1,-159,281,0,0,157,-288,51.12140727043152,51.121901988983154,51.13728928565979,51.14893198013306,51.288644790649414,51.288644790649414,51.288644790649414,51.288644790649414,51.288644790649414,51.288644790649414,51.288644790649414,51.288644790649414,51.288644790649414,51.288644790649414,51.288644790649414,51.68735647201538,1,0.5201287269592285,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
23,23,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,0.9062905311584473,None,,,,,0,0,0,0,0,23,23,172,51.712461709976196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.42112097578803,72.92522819956848,93.06515996259981,85.13402960097012,163.67895794618315,163.67895794618315,3.0,3.1,-175,278,0,-12,220,-250,51.688284397125244,51.688803911209106,51.7009813785553,51.712461709976196,51.85518503189087,51.85518503189087,51.85518503189087,51.85518503189087,51.85518503189087,51.85518503189087,51.85518503189087,51.85518503189087,51.85518503189087,51.85518503189087,51.85518503189087,52.63657355308533,2,0.9062905311584473,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
24,24,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,0.5373837947845459,None,,,,,0,0,0,0,0,24,24,148,52.665170192718506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.9981404943374,96.50616783424277,84.1420044660701,85.62157243072576,119.22066208295482,65.08271258418222,4.0,4.2,-187,-19,0,-259,171,14,52.6374568939209,52.63798975944519,52.65372681617737,52.665170192718506,52.80557870864868,52.80557870864868,52.80557870864868,52.80557870864868,52.80557870864868,52.80557870864868,52.80557870864868,52.80557870864868,52.80557870864868,52.80557870864868,52.80557870864868,53.22022318840027,1,0.5373837947845459,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
25,25,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,0.7487421035766602,None,,,,,0,0,0,0,0,25,25,164,53.245254039764404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.63382240326243,163.69190548266616,67.254784357131,67.67658560957634,146.82664801707602,76.30827999107123,2.1,2.11,-212,259,0,264,168,-265,53.22110867500305,53.22161626815796,53.23369884490967,53.245254039764404,53.38822650909424,53.38822650909424,53.38822650909424,53.38822650909424,53.38822650909424,53.38822650909424,53.38822650909424,53.38822650909424,53.38822650909424,53.38822650909424,53.38822650909424,54.00377702713013,3,0.7487421035766602,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
26,26,0,critical,hdw,60.0,3.0,upper,200.0,125.0,100.0,100.0,125.0,200.0,2,0.6724629402160645,None,,,,,0,0,0,0,0,26,26,117,54.03219294548035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,100.0,100.0,125.0,200.0,3.0,3.2,-208,-253,0,-2,246,255,54.004530906677246,54.0050048828125,54.02041959762573,54.03219294548035,54.17235589027405,54.17235589027405,54.17235589027405,54.17235589027405,54.17235589027405,54.17235589027405,54.17235589027405,54.17235589027405,54.17235589027405,54.17235589027405,54.17235589027405,54.72039842605591,2,0.6724629402160645,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
27,27,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,0.5072705745697021,None,,,,,0,0,0,0,0,27,27,209,54.74942421913147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.67016652236964,120.67016652236964,88.55842558763439,110.63898758511417,88.24423837892904,88.2148682064222,2.2,2.22,-212,257,0,-275,195,-274,54.721349239349365,54.72184610366821,54.73758602142334,54.74942421913147,54.888593435287476,54.888593435287476,54.888593435287476,54.888593435287476,54.888593435287476,54.888593435287476,54.888593435287476,54.888593435287476,54.888593435287476,54.888593435287476,54.888593435287476,55.27007269859314,1,0.5072705745697021,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
28,28,0,critical,dhw,60.0,1.0,lower,55.0,55.0,133.0,57.0,57.0,133.0,2,1.111703872680664,None,,,,,0,0,0,0,0,28,28,54,55.29817247390747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,55.0,133.0,57.0,57.0,133.0,1.0,1.1,-632,260,-480,268,-289,270,55.27082443237305,55.27131915092468,55.28658127784729,55.29817247390747,55.43892741203308,55.43892741203308,55.43892741203308,55.43892741203308,55.43892741203308,55.43892741203308,55.43892741203308,55.43892741203308,55.43892741203308,55.43892741203308,55.43892741203308,56.419729232788086,2,1.111703872680664,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
29,29,0,critical,hwd,60.0,3.0,lower,133.0,57.0,57.0,133.0,55.0,55.0,1,0.6755111217498779,None,,,,,0,0,0,0,0,29,29,104,56.44508624076843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,57.0,133.0,55.0,55.0,3.0,3.2,-191,-282,0,10,190,275,56.42045474052429,56.421021461486816,56.433013677597046,56.44508624076843,56.58829379081726,56.58829379081726,56.58829379081726,56.58829379081726,56.58829379081726,56.58829379081726,56.58829379081726,56.58829379081726,56.58829379081726,56.58829379081726,56.58829379081726,57.136847734451294,1,0.6755111217498779,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
30,30,0,critical,hwd,45.0,3.0,lower,133.0,57.0,57.0,133.0,65.0,65.0,3,0.4573228359222412,None,,,,,0,0,0,0,0,30,30,98,57.16186809539795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,57.0,133.0,65.0,65.0,3.0,3.2,-191,-263,0,-9,195,254,57.137603998184204,57.13807392120361,57.150306701660156,57.16186809539795,57.30478525161743,57.30478525161743,57.30478525161743,57.30478525161743,57.30478525161743,57.30478525161743,57.30478525161743,57.30478525161743,57.30478525161743,57.30478525161743,57.30478525161743,57.63692903518677,3,0.4573228359222412,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
31,31,0,critical,hwd,60.0,2.1,lower,133.0,57.0,57.0,133.0,55.0,55.0,2,0.42298078536987305,None,,,,,0,0,0,0,0,31,31,42,57.66114950180054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,57.0,133.0,55.0,55.0,2.1,2.12,-191,-267,0,-257,190,260,57.637654542922974,57.6381049156189,57.649534463882446,57.66114950180054,57.80453062057495,57.80453062057495,57.80453062057495,57.80453062057495,57.80453062057495,57.80453062057495,57.80453062057495,57.80453062057495,57.80453062057495,57.80453062057495,57.80453062057495,58.1038932800293,2,0.42298078536987305,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
32,32,0,critical,dhw,45.0,2.1,lower,65.0,65.0,133.0,57.0,57.0,133.0,1,0.4322545528411865,None,,,,,0,0,0,0,0,32,32,24,58.129652976989746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,65.0,133.0,57.0,57.0,133.0,2.1,2.11,-157,257,0,286,191,-253,58.1046781539917,58.10512089729309,58.118133783340454,58.129652976989746,58.271695137023926,58.271695137023926,58.271695137023926,58.271695137023926,58.271695137023926,58.271695137023926,58.271695137023926,58.271695137023926,58.271695137023926,58.271695137023926,58.271695137023926,58.57032346725464,1,0.4322545528411865,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
33,33,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,0.5633959770202637,None,,,,,0,0,0,0,0,33,33,157,58.59836721420288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.25860281044562,102.90481829032296,102.95120855226389,137.89532016961374,110.78177568708259,138.47506951442548,2.1,2.11,-216,284,0,252,234,-252,58.571218967437744,58.571738719940186,58.58674669265747,58.59836721420288,58.73855996131897,58.73855996131897,58.73855996131897,58.73855996131897,58.73855996131897,58.73855996131897,58.73855996131897,58.73855996131897,58.73855996131897,58.73855996131897,58.73855996131897,59.17035698890686,3,0.5633959770202637,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
34,34,0,critical,whd,60.0,4.0,lower,57.0,133.0,133.0,57.0,55.0,55.0,2,0.5023624897003174,None,,,,,0,0,0,0,0,34,34,94,59.1996431350708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,55.0,55.0,4.0,4.1,-191,-273,0,-19,152,-267,59.17112874984741,59.17164134979248,59.18749141693115,59.1996431350708,59.339027881622314,59.339027881622314,59.339027881622314,59.339027881622314,59.339027881622314,59.339027881622314,59.339027881622314,59.339027881622314,59.339027881622314,59.339027881622314,59.339027881622314,59.71988582611084,2,0.5023624897003174,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
35,35,0,critical,wdh,60.0,2.1,upper,125.0,200.0,100.0,100.0,200.0,125.0,1,0.36959362030029297,None,,,,,0,0,0,0,0,35,35,11,59.7442090511322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,100.0,100.0,200.0,125.0,2.1,2.12,-246,-250,0,-251,208,285,59.720643520355225,59.72110939025879,59.732754707336426,59.7442090511322,59.88798689842224,59.88798689842224,59.88798689842224,59.88798689842224,59.88798689842224,59.88798689842224,59.88798689842224,59.88798689842224,59.88798689842224,59.88798689842224,59.88798689842224,60.12040138244629,1,0.36959362030029297,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
36,36,0,critical,hdw,45.0,2.1,lower,133.0,57.0,65.0,65.0,57.0,133.0,3,0.3743875026702881,None,,,,,0,0,0,0,0,36,36,20,60.14636301994324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,65.0,65.0,57.0,133.0,2.1,2.11,-157,250,0,269,195,-257,60.12114977836609,60.1216881275177,60.1343891620636,60.14636301994324,60.28798723220825,60.28798723220825,60.28798723220825,60.28798723220825,60.28798723220825,60.28798723220825,60.28798723220825,60.28798723220825,60.28798723220825,60.28798723220825,60.28798723220825,60.536879539489746,3,0.3743875026702881,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
37,37,0,critical,hwd,60.0,1.0,upper,200.0,125.0,125.0,200.0,100.0,100.0,1,0.6412043571472168,None,,,,,0,0,0,0,0,37,37,103,60.56137776374817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,100.0,100.0,1.0,1.1,-738,256,-480,254,-234,251,60.537672996520996,60.53812384605408,60.54983568191528,60.56137776374817,60.70488476753235,60.70488476753235,60.70488476753235,60.70488476753235,60.70488476753235,60.70488476753235,60.70488476753235,60.70488476753235,60.70488476753235,60.70488476753235,60.70488476753235,61.22031569480896,1,0.6412043571472168,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
38,38,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,0.586256742477417,None,,,,,0,0,0,0,0,38,38,169,61.24946475028992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.64562456791059,175.2827662145279,142.45555742521532,167.51792420249015,74.9202697007278,150.89565322790176,2.2,2.22,-267,255,0,-288,255,-279,61.2212188243866,61.221745014190674,61.237797498703,61.24946475028992,61.388635873794556,61.388635873794556,61.388635873794556,61.388635873794556,61.388635873794556,61.388635873794556,61.388635873794556,61.388635873794556,61.388635873794556,61.388635873794556,61.388635873794556,61.85355305671692,2,0.586256742477417,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
39,39,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,0.6875836849212646,None,,,,,0,0,0,0,0,39,39,189,61.88179922103882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.72025936924706,79.43550798561446,96.13996085732319,96.13996085732319,57.5324152950185,84.45834350600032,2.1,2.11,-184,280,0,278,186,-280,61.854487657547,61.854981422424316,61.87012314796448,61.88179922103882,62.0215277671814,62.0215277671814,62.0215277671814,62.0215277671814,62.0215277671814,62.0215277671814,62.0215277671814,62.0215277671814,62.0215277671814,62.0215277671814,62.0215277671814,62.58659887313843,1,0.6875836849212646,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
40,40,0,critical,dwh,60.0,4.0,upper,100.0,100.0,125.0,200.0,200.0,125.0,3,0.5347893238067627,None,,,,,0,0,0,0,0,40,40,71,62.618229150772095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,125.0,200.0,200.0,125.0,4.0,4.2,-246,-5,0,-268,258,-5,62.587379455566406,62.58802652359009,62.60673522949219,62.618229150772095,62.75519919395447,62.75519919395447,62.75519919395447,62.75519919395447,62.75519919395447,62.75519919395447,62.75519919395447,62.75519919395447,62.75519919395447,62.75519919395447,62.75519919395447,63.170204877853394,3,0.5347893238067627,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
41,41,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,0.4684484004974365,None,,,,,0,0,0,0,0,41,41,184,63.19857382774353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.81137096237184,58.11047796761505,92.74576655376919,92.74576655376919,57.32784167806256,76.04561504695548,2.2,2.22,-171,250,0,-264,180,-289,63.17116141319275,63.17162895202637,63.186949253082275,63.19857382774353,63.3387930393219,63.3387930393219,63.3387930393219,63.3387930393219,63.3387930393219,63.3387930393219,63.3387930393219,63.3387930393219,63.3387930393219,63.3387930393219,63.3387930393219,63.67016649246216,2,0.4684484004974365,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
42,42,0,critical,hwd,45.0,1.0,upper,200.0,125.0,125.0,200.0,117.0,117.0,1,0.6058204174041748,None,,,,,0,0,0,0,0,42,42,97,63.69878029823303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,117.0,117.0,1.0,1.2,-258,17,0,-20,254,20,63.6709098815918,63.67134666442871,63.686838150024414,63.69878029823303,63.83836627006531,63.83836627006531,63.83836627006531,63.83836627006531,63.83836627006531,63.83836627006531,63.83836627006531,63.83836627006531,63.83836627006531,63.83836627006531,63.83836627006531,64.32034802436829,1,0.6058204174041748,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
43,43,0,critical,dhw,45.0,1.0,upper,117.0,117.0,200.0,125.0,125.0,200.0,3,0.768773078918457,None,,,,,0,0,0,0,0,43,43,49,64.34479689598083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,117.0,200.0,125.0,125.0,200.0,1.0,1.1,-697,280,-480,282,-222,256,64.32109451293945,64.3215217590332,64.33313727378845,64.34479689598083,64.48830342292786,64.48830342292786,64.48830342292786,64.48830342292786,64.48830342292786,64.48830342292786,64.48830342292786,64.48830342292786,64.48830342292786,64.48830342292786,64.48830342292786,65.12091875076294,3,0.768773078918457,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
